emp_no,first_name,last_name,title,from_date,salary
13535,Arunas,Schlenzig,Senior Engineer,2000-05-19,40000
32151,Martine,Pileggi,Senior Staff,2000-05-20,66760
63487,Adib,Badr,Senior Engineer,2000-05-21,51806
478261,Rajmohan,DasSarma,Engineer,2000-05-22,59225
90061,Supot,Ramaiah,Senior Engineer,2000-05-23,40000
37674,Vitali,Sinitsyn,Senior Staff,2000-05-24,83927
65490,Xiaobin,Wixon,Senior Engineer,2000-05-25,52904
18130,Claudi,Cairo,Senior Staff,2000-05-26,40000
39806,Shuzo,Rosenbaum,Senior Staff,2000-05-27,80871
46109,Kiyotoshi,Kragelund,Senior Staff,2000-05-28,102429
34632,Licheng,Clouatre,Senior Engineer,2000-05-29,40000
25269,Kazuhiko,Hainaut,Senior Staff,2000-05-30,62306
208220,Shigehito,Beidas,Senior Engineer,2000-05-31,40000
265194,Shahar,Menhardt,Senior Engineer,2000-06-01,40000
76493,Mansur,Oxman,Senior Staff,2000-06-02,55377
15740,Stepehn,Pocchiola,Senior Staff,2000-06-03,57994
106113,Shigenori,Gill,Senior Engineer,2000-06-04,40000
94438,Demos,Lueh,Senior Engineer,2000-06-05,40000
19501,Kokou,Baranowski,Senior Staff,2000-06-06,72030
45599,Ronnie,Harnett,Senior Engineer,2000-06-07,40000
227781,Aleksander,Ramras,Senior Staff,2000-06-08,40000
74684,Oguz,Bernatsky,Senior Staff,2000-06-09,64613
268699,Nadjib,Azadmanesh,Senior Staff,2000-06-10,40000
223456,Stabislas,Stassinopoulos,Senior Engineer,2000-06-11,67303
52557,Aruna,Kalsbeek,Senior Engineer,2000-06-12,58610
104818,Terresa,Setlzner,Senior Engineer,2000-06-13,40000
241577,Gao,Wendorf,Senior Staff,2000-06-14,66968
19621,Radhakrishnan,Albarhamtoshy,Senior Engineer,2000-06-15,40000
46299,Constantine,Hmelo,Senior Engineer,2000-06-16,40000
38431,Masanao,Ferretti,Senior Staff,2000-06-17,86138
213342,Randy,Knightly,Senior Engineer,2000-06-18,58687
209146,Ziva,Rindone,Senior Engineer,2000-06-19,40000
417495,Nakhoon,Miake,Senior Engineer,2000-06-20,54941
11042,Gou,Breugel,Senior Engineer,2000-06-21,40000
201729,Fuqing,Nilsson,Senior Engineer,2000-06-22,40000
45468,Padma,Pell,Senior Engineer,2000-06-23,72091
26911,Ramya,Bottner,Senior Engineer,2000-06-24,40000
234397,Tsz,Oskamp,Senior Staff,2000-06-26,40000
69223,Eben,Karnin,Senior Engineer,2000-06-27,47172
296825,Hongzue,Iivonen,Senior Engineer,2000-06-28,55898
76030,True,Jakobus,Senior Staff,2000-06-29,40000
42781,Xinyu,Dechter,Senior Staff,2000-06-30,40000
250883,Eishiro,Fendler,Senior Staff,2000-07-01,44216
84219,DeForest,Vuskovic,Senior Staff,2000-07-02,83323
68699,Harjit,Baby,Senior Staff,2000-07-03,46009
29652,Khatoun,Chleq,Senior Staff,2000-07-04,40000
224219,Murthy,Knightly,Senior Engineer,2000-07-05,56833
19310,Bouchung,Guerreiro,Senior Engineer,2000-07-06,55989
257369,Prasadram,Nannarelli,Senior Engineer,2000-07-07,54587
213849,Annemarie,Gilg,Senior Engineer,2000-07-08,42930
42499,Palash,Yavatkar,Senior Staff,2000-07-09,40000
210114,Phillip,Snedden,Senior Engineer,2000-07-10,66715
29573,Kwangsub,Linnainmaa,Senior Staff,2000-07-11,84246
38333,Chiranjit,Rosiles,Engineer,2000-07-12,40000
39821,Percy,Schwartzbauer,Senior Staff,2000-07-13,53469
46755,Jenwei,Frezza,Senior Staff,2000-07-14,66106
32901,Theirry,Hinsberger,Senior Engineer,2000-07-15,40000
274627,Ibibia,Cooke,Senior Engineer,2000-07-16,40504
427177,Moto,Rosch,Senior Engineer,2000-07-17,57340
53860,Nahid,Masamoto,Senior Staff,2000-07-18,89507
30276,Kazuhiko,Matheson,Senior Engineer,2000-07-19,40000
421404,Tooru,Dalton,Senior Staff,2000-07-20,40000
258385,Tsz,Vesna,Senior Staff,2000-07-21,63714
17556,Makato,Tsukuda,Senior Staff,2000-07-22,67047
17807,Jianhua,Glowinski,Senior Engineer,2000-07-23,40000
13408,Sreekrishna,Lagarias,Senior Engineer,2000-07-24,52479
29126,Visit,Suessmith,Senior Engineer,2000-07-25,49310
28404,Francesca,Schicker,Senior Staff,2000-07-26,61697
40868,Limsoon,Malabarba,Senior Staff,2000-07-27,40548
25067,Mooi,Pearson,Senior Staff,2000-07-28,40000
69136,Younwoo,Busillo,Senior Engineer,2000-07-29,52907
43854,Kwee,Lally,Senior Staff,2000-07-31,47416
11232,Hidefumi,Crelier,Senior Staff,2000-08-01,43863
76300,Ranga,Luan,Senior Staff,2000-08-02,82199
245320,Yishay,Hanabata,Senior Engineer,2000-08-03,40824
64313,Leucio,Schlegelmilch,Senior Engineer,2000-08-04,59704
293627,Keiichiro,Szilard,Senior Engineer,2000-08-05,64487
99290,Youssef,Basagni,Senior Engineer,2000-08-06,40000
12790,Gunilla,Perl,Senior Staff,2000-08-07,87760
38388,Arnd,Nishimukai,Senior Staff,2000-08-09,67375
46414,Ferdinand,Schahn,Senior Engineer,2000-08-10,40000
438404,Fumitake,Auria,Senior Staff,2000-08-11,40843
402221,Willard,Zastre,Senior Engineer,2000-08-12,59348
79566,Fumino,Peron,Senior Staff,2000-08-13,89076
217998,Dipankar,Murthy,Senior Engineer,2000-08-14,40000
78738,Masadi,Jervis,Senior Staff,2000-08-15,40000
18890,Pasqua,Litecky,Senior Staff,2000-08-16,43372
24829,Dietrich,Wiegley,Senior Engineer,2000-08-17,47574
13156,Akeel,Millington,Senior Engineer,2000-08-18,48285
65443,Sreekrishna,Bresenham,Senior Staff,2000-08-19,40000
90215,Poorav,Liesche,Senior Staff,2000-08-20,51697
280010,Arnould,Awdeh,Senior Staff,2000-08-21,62558
52417,Eran,Rahimi,Senior Engineer,2000-08-22,56389
13373,Juichirou,Naumovich,Senior Staff,2000-08-23,82749
437808,Nirmal,Yemenis,Senior Staff,2000-08-24,66628
93108,Danny,Dayang,Senior Engineer,2000-08-25,40000
84977,Godehard,Menhardt,Senior Engineer,2000-08-26,54499
81368,Frederique,Ghemri,Senior Engineer,2000-08-27,40818
11615,Shem,Isaak,Senior Staff,2000-08-28,46591
282979,Shen,Steinauer,Engineer,2000-08-29,41146
30546,Janalee,Oehlmann,Senior Staff,2000-08-30,50375
95647,Francoise,Cheshire,Senior Engineer,2000-08-31,63045
73835,Leif,Krupka,Senior Engineer,2000-09-01,83289
223266,Selwyn,Terlouw,Senior Staff,2000-09-02,41831
213756,Jaideep,Awdeh,Senior Staff,2000-09-04,40000
39743,Leucio,Piazza,Senior Engineer,2000-09-06,49429
27566,Annemarie,Kobuchi,Senior Staff,2000-09-07,43878
296102,Howell,Christ,Senior Engineer,2000-09-08,40000
105532,Christophe,Sluis,Senior Engineer,2000-09-09,47690
74938,Mohit,Felcyn,Senior Engineer,2000-09-11,42244
59466,Gila,Kornatzky,Senior Staff,2000-09-12,40000
257863,Zhiwei,Niizuma,Senior Engineer,2000-09-13,59610
60711,Mabry,Ramaiah,Senior Engineer,2000-09-14,47868
100721,Poornachandra,Bade,Senior Engineer,2000-09-15,62649
252666,Matt,Ramamoorthy,Senior Staff,2000-09-16,55819
38815,Ebbe,Staylopatis,Senior Staff,2000-09-17,40000
285226,Adib,Schonegge,Senior Engineer,2000-09-18,40000
239598,Taiji,Rosch,Senior Staff,2000-09-19,56485
78153,Kwan,Akiyama,Senior Engineer,2000-09-20,40000
472423,Claude,Itzfeldt,Senior Staff,2000-09-21,40000
56312,Jaber,Baek,Senior Engineer,2000-09-22,40000
23347,Kwun,Rosaz,Senior Engineer,2000-09-23,71668
69654,Paris,Hofman,Senior Engineer,2000-09-24,61823
68570,Kamakshi,Alvarado,Senior Staff,2000-09-25,40000
60465,Nalini,Gischer,Senior Staff,2000-09-26,40000
48043,Visit,Murtafg,Senior Engineer,2000-09-27,52886
99064,Marin,Trogemann,Senior Staff,2000-09-28,75908
277713,Jeanna,Sudkamp,Senior Staff,2000-09-29,40815
219396,Miomir,Flanders,Senior Engineer,2000-09-30,40000
77573,Gro,Barriga,Senior Staff,2000-10-01,48981
105234,Frederique,Navazio,Senior Engineer,2000-10-02,40000
215511,Jaroslava,Waterhouse,Senior Engineer,2000-10-03,40000
413410,Yongmao,Matzen,Senior Engineer,2000-10-04,40000
200380,Foong,Kriebel,Senior Engineer,2000-10-05,40000
69173,Georgy,Adachi,Senior Staff,2000-10-07,40000
26892,Brigham,Luan,Senior Engineer,2000-10-08,41272
71984,Fei,Thiria,Senior Engineer,2000-10-09,40000
34257,Xiaoqiang,Roisin,Senior Engineer,2000-10-10,40000
295811,Mokhtar,Ghandeharizadeh,Senior Staff,2000-10-11,68309
89119,Pranjal,Cyne,Senior Engineer,2000-10-12,43007
418254,Masamitsu,Beilner,Senior Engineer,2000-10-14,49922
12846,Krisda,Cyne,Senior Staff,2000-10-15,63962
79696,Gopalakrishnan,Vadhan,Senior Engineer,2000-10-16,55778
27377,Mara,Gils,Senior Engineer,2000-10-17,84481
58437,Maya,Rusterholz,Senior Staff,2000-10-18,57159
58010,Gennady,Broder,Senior Staff,2000-10-19,53515
50287,Ortrun,Mapelli,Senior Engineer,2000-10-20,40000
444061,Gal,Merks,Senior Staff,2000-10-21,59478
57525,Herbert,Dechter,Senior Staff,2000-10-23,63116
59130,Mingsen,Baja,Engineer,2000-10-24,41843
73499,Ult,Ferriere,Senior Staff,2000-10-25,67659
204645,Duangkaew,Gilg,Senior Engineer,2000-10-26,57696
13524,Chaoyi,Porotnikoff,Senior Staff,2000-10-27,52849
219678,Yechiam,Kalloufi,Senior Engineer,2000-10-28,42679
48028,Steve,Bach,Senior Engineer,2000-10-29,44406
54425,Goncalo,Jarecki,Senior Staff,2000-10-30,42231
30313,Srinidhi,Candan,Senior Engineer,2000-10-31,63475
29178,Hairong,Foong,Senior Engineer,2000-11-01,50500
15375,Shuho,Manders,Senior Staff,2000-11-02,65920
54994,Chaosheng,Birta,Senior Staff,2000-11-03,60932
15102,Luigi,Axelband,Senior Engineer,2000-11-04,40374
56684,Qiwen,Yoshizawa,Senior Engineer,2000-11-05,40000
62236,Aiman,Georg,Senior Engineer,2000-11-06,40000
200433,Gilbert,Bolotov,Senior Staff,2000-11-07,74513
259541,Jaber,Alblas,Senior Staff,2000-11-09,57690
104670,Tzvetan,Cappelletti,Senior Engineer,2000-11-10,40000
50983,Hironobu,Grandbois,Senior Staff,2000-11-11,75039
71391,Youjian,Morris,Senior Staff,2000-11-12,40000
15750,Arumugam,Bresenham,Senior Engineer,2000-11-13,40000
82540,Aleksander,Bratten,Senior Engineer,2000-11-14,66393
289124,Miquel,Schwartzbauer,Senior Staff,2000-11-15,42642
15945,Hauke,Larfeldt,Senior Engineer,2000-11-16,57717
104404,Yoshinari,Usery,Senior Staff,2000-11-17,73443
465137,Shigeaki,Ermel,Senior Staff,2000-11-18,66564
94987,Kazuhira,Berendt,Engineer,2000-11-19,40793
51724,Xiong,Kolvik,Senior Engineer,2000-11-20,73463
68538,Kwangjo,Velasco,Senior Staff,2000-11-21,78262
10564,Jianhao,Thisen,Senior Engineer,2000-11-22,46660
103349,Chiranjit,Saoudi,Senior Engineer,2000-11-23,44988
256431,Lena,Schiettecatte,Senior Staff,2000-11-24,55925
213275,Chenxi,Sankaranarayanan,Senior Staff,2000-11-25,49580
93160,Trygve,Hinsberger,Senior Staff,2000-11-26,55396
33115,Padma,Peyn,Senior Engineer,2000-11-27,44843
221398,Hiroyasu,Cochrane,Senior Engineer,2000-11-28,69046
96982,Junsik,Beeson,Senior Staff,2000-11-29,53084
68798,Theirry,Murtagh,Senior Engineer,2000-11-30,40000
17916,Sukumar,Morrin,Senior Engineer,2000-12-01,65572
45121,Menkae,Christianini,Senior Engineer,2000-12-03,56603
91348,Basim,Muchinsky,Senior Staff,2000-12-04,40000
10519,Yonghoan,Alencar,Senior Staff,2000-12-05,40000
22367,Terresa,Barinka,Senior Engineer,2000-12-06,40329
24140,Basem,Thombley,Senior Engineer,2000-12-07,59707
29384,Magy,Keustermans,Senior Engineer,2000-12-09,57354
421304,Kwee,Acton,Senior Engineer,2000-12-10,46489
430820,Tse,Snedden,Senior Staff,2000-12-11,40000
27988,Armond,Etalle,Senior Staff,2000-12-12,40000
83934,Mabhin,Edelhoff,Senior Engineer,2000-12-13,59927
92479,Jinpo,Leuchs,Senior Engineer,2000-12-14,40000
75568,Susanta,Meszaros,Senior Engineer,2000-12-15,40000
18080,Satyanarayana,Rosar,Senior Engineer,2000-12-16,40000
10494,Yakkov,Servieres,Senior Engineer,2000-12-17,50094
205528,Shichao,Shiratori,Senior Engineer,2000-12-18,40000
68528,Sailaja,Ghalwash,Senior Engineer,2000-12-19,43894
91557,Yuping,Gomatam,Senior Staff,2000-12-20,40000
408197,Dietrich,Zultner,Senior Staff,2000-12-21,62032
30209,Yannis,Aloisi,Senior Staff,2000-12-22,89176
209436,Barton,Benaini,Senior Staff,2000-12-23,63447
235359,Badri,Snyers,Senior Staff,2000-12-24,60824
203125,Deniz,Prenel,Senior Engineer,2000-12-25,40000
10909,Georgi,Atchley,Senior Engineer,2000-12-26,80935
23466,Chikara,Anandan,Senior Engineer,2000-12-27,56208
275022,Lansing,Yoshimura,Senior Staff,2000-12-28,59381
26112,Zhiguo,Sadowski,Senior Engineer,2000-12-29,52959
456744,Maia,Chandrasekhar,Senior Engineer,2000-12-30,40000
259126,Dines,Encarnacion,Senior Staff,2000-12-31,70329
284010,Maia,Danley,Senior Engineer,2001-01-02,40000
77770,Gen,Przulj,Senior Engineer,2001-01-03,40000
68705,Arunas,Ferretti,Senior Engineer,2001-01-04,66448
34839,Henk,Kermarrec,Senior Staff,2001-01-05,65656
14298,Chriss,Granlund,Senior Engineer,2001-01-06,40000
413217,Phule,Waschkowski,Senior Engineer,2001-01-07,48714
97216,Suvo,Waschkowski,Senior Staff,2001-01-08,92001
20766,Chenyi,Conry,Senior Engineer,2001-01-09,40000
457392,Taisook,Terlouw,Senior Engineer,2001-01-10,40000
216860,Akeel,Monkewich,Senior Engineer,2001-01-11,79394
417322,Jiong,Bahr,Senior Engineer,2001-01-12,40000
24429,Murthy,Anger,Senior Staff,2001-01-13,70034
204142,Xiping,Valette,Senior Staff,2001-01-14,62797
23940,Jingling,Haldar,Senior Engineer,2001-01-15,50848
246647,Poorav,Cochrane,Senior Engineer,2001-01-16,40000
59468,Kendra,Narlikar,Senior Staff,2001-01-17,40000
44966,Foong,Beetstra,Senior Engineer,2001-01-18,40000
203187,Xinan,Orsini,Senior Staff,2001-01-19,64706
75956,Zine,Gaughan,Senior Engineer,2001-01-20,40000
98518,Gad,Rahimi,Senior Engineer,2001-01-21,40671
101206,Nishit,Vitiello,Senior Staff,2001-01-22,55057
255397,Augustine,Guenter,Engineer,2001-01-23,40000
50414,Alois,Belinskaya,Senior Staff,2001-01-24,40000
22601,Shigenori,Staelin,Senior Staff,2001-01-25,56272
17199,Vasilis,Guardalben,Senior Staff,2001-01-26,40000
66753,Margo,Ramsey,Senior Engineer,2001-01-27,40000
86690,Carrsten,Whitcomb,Senior Engineer,2001-01-28,61652
52095,Hein,Dayang,Senior Staff,2001-01-29,54221
35182,Uinam,Eldridge,Senior Engineer,2001-01-30,57876
64802,Vasilii,Boyle,Senior Staff,2001-01-31,49987
59256,Tsvetan,Emiris,Senior Engineer,2001-02-01,40000
27441,Kitty,Demian,Senior Staff,2001-02-02,40000
246157,Saddek,Ohori,Senior Engineer,2001-02-04,40047
69333,Jianhao,Zirintsis,Senior Engineer,2001-02-05,47935
34382,Kayoko,Ravishankar,Senior Staff,2001-02-06,101364
22424,Krister,Engelmann,Engineer,2001-02-07,47921
212094,Alassane,Schmezko,Senior Staff,2001-02-08,40000
258557,Kazuhisa,Pollacia,Senior Engineer,2001-02-09,40000
233250,Jayson,Hoogerwoord,Senior Staff,2001-02-10,96162
278003,Mohit,Melichar,Engineer,2001-02-11,45740
56163,Huiqun,Thisen,Senior Engineer,2001-02-12,52746
37120,Kasidit,Masada,Senior Engineer,2001-02-13,64839
93102,Magdalena,Barvinok,Senior Engineer,2001-02-14,40000
416979,Baruch,Maliniak,Senior Engineer,2001-02-15,40000
34129,Takanari,Kolinko,Senior Engineer,2001-02-16,40000
253047,Hausi,Manders,Senior Engineer,2001-02-17,40000
95866,Kitty,Angot,Senior Staff,2001-02-18,79443
103351,Stein,Junot,Senior Engineer,2001-02-19,56479
299913,Taegyun,Schade,Senior Staff,2001-02-20,53545
25020,Kazuhiro,Lores,Senior Staff,2001-02-21,50459
27787,Xinglin,Bondorf,Senior Engineer,2001-02-22,40000
95923,Richard,Rijsenbrij,Senior Engineer,2001-02-23,40000
10726,Zita,Minakawa,Senior Engineer,2001-02-24,46315
12709,Ronghao,Botman,Senior Engineer,2001-02-25,45510
496398,Leif,Hiyoshi,Senior Engineer,2001-02-26,40000
48387,Conor,Krybus,Senior Engineer,2001-02-27,44749
232142,Valter,Merli,Senior Engineer,2001-02-28,40000
47246,Teruyuki,Broder,Senior Engineer,2001-03-01,40000
93150,Piyush,Papsdorf,Senior Staff,2001-03-02,60559
10138,Perry,Shimshoni,Senior Engineer,2001-03-03,53574
71754,Leen,Hebden,Senior Engineer,2001-03-04,44476
71699,Ingemar,Tramer,Senior Staff,2001-03-05,57349
99473,Jaihie,Servi,Engineer,2001-03-06,63089
29243,Sibyl,Koyama,Senior Engineer,2001-03-07,54488
15714,Troy,Bala,Engineer,2001-03-08,40000
44043,Dmitri,Lakshmanan,Senior Engineer,2001-03-09,57653
13240,King,Pileggi,Senior Engineer,2001-03-10,49018
87964,Alejandro,Luon,Senior Staff,2001-03-11,40000
72213,Fumiko,Rubsam,Senior Engineer,2001-03-12,40000
69246,Yonghoan,Maksimenko,Senior Engineer,2001-03-13,56083
10628,Krisda,Krogh,Senior Engineer,2001-03-14,41650
430086,Zhanqiu,Unni,Senior Engineer,2001-03-15,55021
229970,Tse,Berendt,Senior Engineer,2001-03-17,75949
218611,Shih,Wallrath,Senior Engineer,2001-03-19,40000
22111,Rasiah,Felcyn,Senior Staff,2001-03-20,66782
98270,Kinh,Kawashimo,Senior Staff,2001-03-21,56835
87161,Ennio,Sudkamp,Senior Staff,2001-03-22,73421
203522,Make,Biros,Senior Staff,2001-03-23,54630
91638,Youjian,Siprelle,Senior Engineer,2001-03-24,61328
15324,Ziya,Lunn,Senior Engineer,2001-03-25,40000
17285,Mario,Weiland,Senior Staff,2001-03-26,55174
12206,Barton,Janetzko,Senior Engineer,2001-03-27,40000
242686,Mart,Koblitz,Senior Staff,2001-03-28,75904
490003,Owen,Escriba,Senior Staff,2001-03-29,56818
43181,Hugh,Iisaka,Senior Staff,2001-03-30,62518
21754,Kenroku,Jonsson,Senior Engineer,2001-03-31,42362
227456,Mark,Bach,Senior Staff,2001-04-01,40000
24153,Lidong,Anger,Senior Staff,2001-04-03,63144
216301,Yannis,Kilgour,Senior Staff,2001-04-04,77387
26828,Maha,Haddadi,Senior Engineer,2001-04-05,78666
31593,Kamakshi,Merey,Senior Engineer,2001-04-06,48653
54858,Chinho,Sundgren,Senior Engineer,2001-04-07,40000
93412,Sivanarayana,Sinicrope,Senior Staff,2001-04-08,62485
69697,Zengping,Nourani,Senior Engineer,2001-04-09,52198
208994,Haldon,Fujisaki,Senior Staff,2001-04-10,40000
42380,Gou,Dulli,Senior Staff,2001-04-11,45963
464477,Xinan,Yurek,Senior Staff,2001-04-12,40000
73322,Atreye,Tomescu,Senior Staff,2001-04-13,81800
57223,Danel,Copas,Engineer,2001-04-14,72443
103659,Remco,Feldmann,Senior Engineer,2001-04-15,62404
223620,Kazuyasu,Marshall,Senior Engineer,2001-04-16,56248
24001,Sachio,Lorys,Senior Staff,2001-04-17,42026
11380,Kenroku,Pelc,Senior Engineer,2001-04-18,53345
81653,Adit,Brobst,Senior Engineer,2001-04-19,40000
88190,Lech,Radivojevic,Senior Staff,2001-04-20,54848
259260,Morris,Pfau,Senior Staff,2001-04-21,49169
13096,Ibibia,Armand,Senior Engineer,2001-04-22,52544
245646,Gonzalo,Steinauer,Senior Engineer,2001-04-23,51316
296599,Lalit,Beilner,Senior Engineer,2001-04-24,71139
45344,Shigeo,Servieres,Senior Engineer,2001-04-25,63050
268569,Remmert,Sifakis,Senior Staff,2001-04-26,94816
15525,Masadi,Cherinka,Senior Engineer,2001-04-27,40000
18375,Gian,Debuse,Senior Staff,2001-04-28,41562
283435,Takahiro,Schmezko,Senior Staff,2001-04-29,40000
81839,Leah,Curless,Senior Engineer,2001-04-30,40000
26172,Sedat,Bahr,Senior Staff,2001-05-01,51715
10282,Hercules,Benzmuller,Engineer,2001-05-02,40000
28966,Shakhar,Zirintsis,Engineer,2001-05-03,40000
282508,Juyoung,Merel,Senior Engineer,2001-05-04,54130
85080,Munir,Hofmeyr,Senior Engineer,2001-05-05,40000
45895,Sajjad,Vural,Senior Staff,2001-05-06,53341
16729,Kirk,Broomell,Senior Staff,2001-05-07,51318
47008,Radhika,Narlikar,Senior Engineer,2001-05-08,40000
87483,Vesna,Baranowski,Senior Engineer,2001-05-09,48187
408948,Arve,Munoz,Senior Engineer,2001-05-10,65774
222621,Xudong,Melter,Senior Staff,2001-05-11,55850
64510,Sachio,Radwan,Senior Engineer,2001-05-12,57060
56726,Chuanti,Schmiedel,Senior Staff,2001-05-13,87032
36777,Kristen,Rissland,Senior Engineer,2001-05-14,40000
23363,Jacqueline,Zeleznik,Senior Staff,2001-05-15,47315
481144,Pramod,Honglei,Senior Staff,2001-05-16,40000
216668,Kellie,Rodite,Senior Staff,2001-05-17,62124
243540,Kish,Larfeldt,Senior Staff,2001-05-18,40000
57178,Oldrich,Rousseau,Senior Staff,2001-05-19,84334
77568,Erzsebet,Peck,Senior Staff,2001-05-20,84201
250472,Zhilian,Yamaashi,Senior Staff,2001-05-21,63363
61511,Maha,Heping,Senior Staff,2001-05-22,40000
293913,Maren,Schwartzbauer,Senior Engineer,2001-05-23,76399
261196,Maya,Kitsuregawa,Senior Engineer,2001-05-24,40000
21421,Avishai,Yoshizawa,Senior Staff,2001-05-25,58531
275775,Dung,Oppitz,Senior Staff,2001-05-26,40000
247784,Ortrud,Kaelbling,Senior Staff,2001-05-27,45089
417039,Chrisa,Feldmann,Senior Staff,2001-05-28,84126
77414,Kwun,Lienhardt,Senior Engineer,2001-05-29,40801
272704,Noritoshi,Laurillard,Senior Engineer,2001-05-30,40000
31765,Ipke,Tasistro,Senior Engineer,2001-06-01,40000
52593,Shridhar,Lichtman,Senior Staff,2001-06-02,68633
202944,Billur,Montemayor,Engineer,2001-06-03,54282
279079,Adly,Koblitz,Senior Staff,2001-06-04,40000
212309,Ayakannu,Steinauer,Senior Staff,2001-06-05,52827
29802,Herb,Paciorek,Senior Engineer,2001-06-06,40000
12422,Berhard,Demos,Senior Staff,2001-06-07,71376
202353,Zhiwei,Pashtan,Senior Engineer,2001-06-08,40000
71365,Remzi,Bratsberg,Senior Engineer,2001-06-09,42694
64401,Kristin,Swiss,Senior Engineer,2001-06-10,55668
102673,Stamatina,Vigier,Senior Staff,2001-06-11,71501
237730,Hatsukazu,Domenig,Senior Engineer,2001-06-12,40000
12276,Yongmin,Lenart,Senior Engineer,2001-06-13,59844
65372,Amalendu,Lenart,Senior Engineer,2001-06-14,72587
76689,Mansur,Steinauer,Senior Engineer,2001-06-15,46470
427114,Akeel,Gustavson,Senior Staff,2001-06-16,40000
39041,Shem,Fabrizio,Senior Engineer,2001-06-17,40000
254069,Uli,Nishimukai,Senior Engineer,2001-06-18,67748
18210,Mabo,Radhakrishnan,Senior Engineer,2001-06-19,40000
70743,Matk,Genin,Engineer,2001-06-20,42520
96084,Hauke,Piazza,Senior Staff,2001-06-21,69820
55935,Theirry,Skafidas,Senior Engineer,2001-06-22,40000
79505,Sariel,Farrel,Senior Engineer,2001-06-24,63233
482020,Manu,Azumi,Senior Engineer,2001-06-25,40000
99297,Xinan,Erman,Senior Engineer,2001-06-26,54074
59927,Sedat,Salverda,Senior Staff,2001-06-27,84888
11915,Miomir,Mawatari,Senior Engineer,2001-06-28,58042
21011,Demin,Zedlitz,Senior Engineer,2001-06-29,46023
88524,Zorica,Einsfeld,Senior Engineer,2001-06-30,53341
79704,Ipke,Neiman,Engineer,2001-07-01,48603
16077,Kannan,Heemskerk,Senior Engineer,2001-07-02,49020
25738,Yuchang,McClure,Senior Staff,2001-07-03,75043
44856,Amabile,Seuren,Senior Staff,2001-07-04,75125
227892,George,Stille,Senior Staff,2001-07-05,55374
34052,Bojan,Decaestecker,Senior Staff,2001-07-06,54251
34336,Honesty,Schurmann,Senior Engineer,2001-07-07,51516
51166,Xiaobin,Ginesta,Senior Engineer,2001-07-08,61207
15196,Souichi,Duclos,Senior Engineer,2001-07-09,55824
59087,Shakhar,Erdmenger,Senior Staff,2001-07-10,69570
104785,Przemyslawa,Porotnikoff,Senior Staff,2001-07-11,40000
46068,Laurentiu,Weisert,Senior Staff,2001-07-12,40000
53243,Maren,Schach,Senior Staff,2001-07-13,76633
218442,Hausi,Neiman,Senior Engineer,2001-07-14,43307
57596,Shigehito,Schahn,Senior Staff,2001-07-15,67634
32615,Geoffrey,Sadowski,Senior Staff,2001-07-16,40000
69022,Kendra,Benzmuller,Senior Staff,2001-07-17,67026
210042,Alejandra,Hitomi,Senior Staff,2001-07-18,84492
